subject_id	subject_label	object_id	object_label	comment_leonmap	comment_gilda	confidence_leonmap	confidence_gilda	mapping_justification_leonmap	mapping_justification_gilda	predicate_id_leonmap	predicate_id_gilda
icd10:H49.4	Progressive external ophthalmoplegia	mesh:D017246	Ophthalmoplegia, Chronic Progressive External	cosine=0.695706		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L91.0	Hypertrophic scar	mesh:D017439	Cicatrix, Hypertrophic	cosine=0.693731		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A92.3	West Nile virus infection	mesh:D014901	West Nile Fever	cosine=0.689877		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y59.3	Immunoglobulin	mesh:D007136	Immunoglobulins	cosine=0.682179		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G61.0	Guillain-Barré syndrome	mesh:D020275	Guillain-Barre Syndrome	cosine=0.680888		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G93.3	Postviral fatigue syndrome	mesh:D015673	Fatigue Syndrome, Chronic	cosine=0.678389		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D89.3	Immune reconstitution syndrome	mesh:D054019	Immune Reconstitution Inflammatory Syndrome	cosine=0.676814		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C71.5	Cerebral ventricle	mesh:D002552	Cerebral Ventricles	cosine=0.668945		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B36.0	Pityriasis versicolor	mesh:D014010	Tinea Versicolor	cosine=0.665133		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L75.0	Bromhidrosis	mesh:D000089083	Body Odor	cosine=0.663610		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R56.0	Febrile convulsions	mesh:D003294	Seizures, Febrile	cosine=0.663539		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M91.2	Coxa plana	mesh:D007873	Legg-Calve-Perthes Disease	cosine=0.660716		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I24.1	Dressler syndrome	mesh:C538618	Donath-Landsteiner hemolytic anemia	cosine=0.657870		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R29.1	Meningismus	mesh:D008580	Meningism	cosine=0.650413		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E75.4	Neuronal ceroid lipofuscinosis	mesh:D009472	Neuronal Ceroid-Lipofuscinoses	cosine=0.641099		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B48.5	Pneumocystosis	mesh:D011020	Pneumonia, Pneumocystis	cosine=0.624032		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:O26.4	Herpes gestationis	mesh:D006559	Pemphigoid Gestationis	cosine=0.616906		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q66.7	Pes cavus	mesh:D000070589	Talipes Cavus	cosine=0.615231		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L65.2	Alopecia mucinosa	mesh:D000507	Mucinosis, Follicular	cosine=0.613069		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C57.2	Round ligament	mesh:D000069590	Round Ligaments	cosine=0.608578		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G51.2	Melkersson syndrome	mesh:D008556	Melkersson-Rosenthal Syndrome	cosine=0.581034		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:N10	Acute tubulo-interstitial nephritis	mesh:C564356	Acute Tubulointerstitial Nephritis			0.97639	1.0	semapv:SemanticSimilarity	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
